Combination,Count,Dates
1-8-31-38-41-44,1,01/02/2023
1-8-32-33-40-43,1,19/07/2017
1-9-19-28-29-41,1,14/12/2016
1-9-23-30-36-38,1,14/06/2023
1-9-29-32-37-45,1,02/01/2008
1-9-30-35-37-43,1,01/02/2012
1-9-32-33-35-36,1,28/10/2009
1-9-34-40-41-42,1,15/05/2019
10-11-12-23-34-45,1,12/09/2007
10-11-13-26-40-43,1,30/09/2020
1-7-17-40-43-45,1,19/01/2011
1-3-8-18-25-41,1,17/12/2008
1-3-8-22-25-39,1,02/07/2008
1-3-8-32-34-37,1,22/11/2006
1-3-9-24-42-43,1,08/07/2020
1-4-10-16-20-39,1,04/03/2009
1-4-10-22-32-43,1,14/10/2015
1-4-14-21-23-45,1,30/09/2009
1-4-15-16-24-30,1,27/04/2022
1-4-16-22-38-39,1,05/07/2006
1-4-26-29-32-45,1,04/03/2015
1-4-30-34-40-42,1,05/06/2019
1-4-5-6-31-32,1,23/09/2020
1-4-6-10-16-20,1,28/12/2016
1-4-7-13-15-18,1,04/10/2023
1-6-11-18-40-42,1,25/03/2020
1-4-9-33-35-43,1,22/12/2010
1-5-10-18-36-45,1,18/01/2023
1-5-10-21-26-36,1,15/11/2023
1-5-10-28-30-40,1,28/07/2010
1-5-12-20-26-34,1,07/07/2021
1-5-16-17-28-42,1,18/06/2008
1-5-24-42-44-45,1,31/08/2022
1-5-29-34-42-43,1,14/04/2010
1-5-31-34-42-45,1,09/01/2019
1-5-7-22-27-31,1,19/04/2017
1-5-9-14-32-35,1,15/07/2020
1-5-9-18-22-30,1,19/06/2013
1-5-9-19-26-34,1,10/01/2007
1-6-10-11-32-36,1,16/03/2011
1-4-7-8-39-40,1,22/07/2020
2-5-14-29-32-44,1,12/12/2018
2-5-18-32-42-45,1,11/03/2020
2-5-22-32-37-45,1,26/09/2012
2-5-23-34-35-42,1,30/07/2008
2-5-24-30-38-44,1,29/05/2013
2-5-34-39-41-44,1,22/08/2018
2-5-6-11-19-20,1,26/12/2018
2-5-8-21-35-41,1,21/06/2006
2-6-11-17-27-29,1,07/06/2017
2-6-12-30-32-37,1,08/12/2021
2-6-12-32-36-45,1,12/04/2023
2-6-12-35-40-41,1,26/07/2006
2-6-13-14-22-41,1,16/08/2006
13-16-23-30-36-45,1,06/09/2017
2-6-14-25-33-44,1,10/05/2023
2-6-15-16-17-19,1,19/12/2018
2-6-20-33-36-38,1,11/08/2021
2-6-22-27-32-35,1,29/04/2009
2-6-24-26-33-39,1,06/05/2015
2-6-24-31-34-35,1,25/02/2015
2-6-27-32-43-45,1,02/03/2011
2-6-7-11-38-41,1,17/06/2009
2-6-8-10-29-42,1,09/08/2023
2-6-9-19-28-31,1,16/03/2022
2-7-11-18-37-43,1,12/12/2007
2-7-12-19-32-41,1,20/07/2022
2-7-13-14-20-31,1,20/04/2011
2-7-13-21-35-41,1,05/08/2015
2-6-14-15-27-32,1,12/08/2015
2-21-23-27-37-41,1,05/05/2010
2-21-29-33-36-40,1,22/06/2011
2-23-26-28-31-40,1,25/12/2019
2-23-27-28-36-44,1,10/11/2010
2-23-30-38-39-44,1,28/11/2018
2-24-27-33-34-36,1,04/02/2015
2-25-28-33-36-40,1,04/07/2007
2-27-29-32-38-40,1,23/06/2021
2-28-31-32-37-38,1,28/02/2018
2-3-11-16-21-30,1,05/03/2008
2-3-11-16-24-38,1,23/03/2022
2-3-11-34-39-43,1,21/04/2021
2-3-16-17-43-44,1,22/02/2012
2-5-14-18-34-41,1,27/03/2013
2-3-4-5-14-24,1,06/06/2007
2-3-7-11-22-45,1,08/08/2018
2-3-7-13-17-30,1,01/12/2010
2-3-7-20-28-31,1,23/12/2015
2-3-7-20-32-45,1,04/08/2021
2-3-8-12-31-39,1,31/10/2018
2-4-11-20-28-30,1,30/12/2020
2-4-11-23-26-41,1,22/04/2015
2-4-13-23-31-38,1,22/01/2020
2-4-13-26-31-41,1,08/08/2007
2-4-14-16-19-35,1,11/07/2007
2-4-26-30-36-38,1,18/12/2013
2-4-5-16-24-41,1,18/07/2007
2-5-10-22-24-28,1,27/06/2018
2-3-16-18-33-42,1,09/05/2018
22-29-33-37-41-44,1,12/09/2012
23-25-31-33-42-43,1,11/02/2009
23-26-27-30-40-45,1,27/01/2010
23-27-37-38-41-42,1,17/08/2016
23-29-36-37-42-44,1,30/06/2010
23-32-35-36-38-39,1,13/04/2016
24-25-28-34-39-45,1,02/12/2020
25-27-29-33-42-43,1,12/03/2008
25-28-30-39-40-42,1,15/06/2016
26-27-28-31-38-44,1,26/05/2021
26-32-35-37-38-45,1,07/01/2009
27-28-33-34-40-43,1,30/01/2008
27-30-37-40-42-43,1,15/08/2018
2-7-14-25-26-39,1,31/12/2014
3-10-11-14-17-28,1,05/01/2011
3-10-11-19-23-33,1,10/02/2010
3-10-13-22-23-29,1,20/02/2013
3-10-14-24-25-41,1,24/10/2007
3-10-15-19-41-42,1,12/10/2022
3-10-15-21-23-28,1,22/12/2021
3-10-16-17-32-35,1,18/08/2021
3-10-17-22-33-35,1,06/09/2023
3-10-26-34-39-45,1,21/03/2007
3-10-29-34-35-40,1,05/09/2007
3-11-12-15-38-43,1,01/03/2023
3-11-16-20-36-41,1,13/09/2023
3-11-18-24-32-36,1,05/07/2017
3-11-22-26-42-44,1,22/01/2014
27-30-38-41-44-45,1,16/07/2008
2-7-16-17-23-41,1,05/05/2021
2-7-17-19-21-33,1,09/12/2020
2-7-18-21-36-43,1,19/02/2020
2-7-21-22-34-40,1,02/09/2020
2-7-24-26-34-45,1,08/12/2010
2-8-12-16-25-44,1,07/06/2006
2-8-14-20-22-24,1,23/10/2019
2-8-15-29-41-45,1,06/07/2016
2-8-16-24-37-44,1,16/12/2020
2-8-17-20-21-44,1,16/06/2021
2-8-20-23-28-29,1,24/10/2012
2-8-20-32-39-41,1,01/10/2008
2-8-25-30-34-43,1,08/03/2017
2-8-9-10-12-18,1,24/09/2014
22-26-27-39-44-45,1,30/06/2021
2-9-12-19-41-45,1,27/12/2017
2-9-13-22-42-45,1,22/11/2023
2-9-23-35-36-45,1,11/11/2009
20-21-23-25-31-38,1,16/11/2022
20-22-33-39-42-43,1,08/06/2016
20-23-24-25-37-43,1,01/01/2020
20-30-31-32-38-39,1,15/11/2006
20-30-35-36-40-45,1,14/02/2024
21-22-23-28-31-42,1,29/06/2016
21-23-25-34-35-42,1,30/08/2017
21-24-28-29-37-39,1,27/07/2022
21-25-30-33-35-44,1,25/12/2013
21-25-34-38-42-43,1,19/12/2007
22-25-30-39-44-45,1,14/06/2017
2-9-11-26-27-45,1,20/08/2008
15-17-20-23-29-30,1,27/12/2023
15-17-29-31-34-42,1,06/02/2008
15-18-19-20-35-43,1,19/07/2023
15-19-27-30-32-42,1,28/05/2014
15-20-21-29-34-44,1,17/01/2024
15-20-22-23-26-27,1,24/07/2019
15-20-24-30-35-37,1,26/07/2023
15-21-23-24-31-32,1,16/05/2012
15-22-25-27-41-43,1,19/01/2022
15-24-27-31-36-42,1,02/03/2022
15-29-30-32-35-44,1,27/06/2012
16-17-29-40-44-45,1,24/02/2021
16-18-20-23-27-35,1,16/09/2015
2-21-23-25-32-44,1,26/01/2011
16-19-25-29-33-37,1,20/05/2015
16-20-23-28-29-30,1,10/01/2018
16-20-24-30-33-42,1,08/04/2015
16-20-30-31-32-40,1,07/11/2018
16-21-22-23-33-34,1,08/09/2010
16-22-28-38-41-42,1,09/06/2010
16-23-24-25-36-45,1,19/03/2008
16-24-27-30-36-44,1,21/03/2012
16-25-28-29-30-43,1,03/10/2012
16-28-30-35-38-40,1,21/06/2017
16-28-35-43-44-45,1,27/01/2016
17-19-23-27-42-43,1,03/01/2024
17-19-25-35-38-40,1,01/08/2018
17-19-27-33-37-39,1,14/05/2008
16-18-25-38-44-45,1,01/11/2006
13-17-18-23-32-42,1,04/10/2017
13-17-19-28-36-39,1,03/04/2013
13-17-25-31-35-43,1,01/09/2021
13-17-35-38-41-45,1,09/12/2015
13-18-20-25-30-43,1,24/01/2024
13-18-22-24-28-33,1,30/12/2015
13-18-22-28-32-38,1,11/06/2008
13-18-27-31-41-45,1,26/09/2007
13-19-24-30-34-44,1,29/11/2006
13-20-21-24-29-33,1,13/09/2006
13-20-27-30-34-39,1,02/11/2022
13-21-36-38-39-45,1,27/01/2021
13-22-31-35-43-45,1,06/03/2024
13-26-28-33-38-44,1,13/11/2013
15-17-18-28-32-39,1,24/05/2006
14-15-18-19-22-41,1,18/03/2020
14-15-19-32-33-42,1,07/10/2015
14-15-22-23-32-35,1,12/10/2011
14-15-25-26-29-35,1,27/11/2013
14-16-17-23-25-40,1,26/10/2022
14-16-17-26-29-32,1,12/07/2006
14-16-29-35-37-38,1,31/01/2018
14-17-18-22-23-35,1,24/05/2023
14-18-19-29-34-40,1,08/11/2023
14-19-22-25-33-42,1,24/12/2008
14-19-23-29-31-42,1,14/12/2022
14-19-28-35-42-44,1,16/01/2019
14-20-21-36-37-42,1,17/10/2012
15-16-19-26-28-44,1,31/12/2008
13-27-28-31-32-39,1,13/06/2018
2-12-16-35-38-40,1,04/12/2019
2-12-17-25-27-43,1,10/08/2016
2-12-17-26-27-40,1,20/04/2022
2-12-17-27-39-44,1,24/02/2016
2-12-19-22-27-36,1,30/08/2023
2-12-22-25-29-38,1,13/02/2019
2-13-14-17-20-36,1,28/08/2019
2-13-14-20-22-35,1,04/09/2013
2-13-17-21-26-45,1,11/03/2015
2-13-25-31-35-40,1,30/07/2014
2-13-32-37-38-42,1,16/10/2013
2-14-16-18-20-44,1,07/12/2022
2-14-20-34-44-45,1,23/06/2010
17-19-33-36-38-40,1,27/04/2016
2-16-17-21-33-37,1,15/08/2012
2-16-22-26-32-39,1,23/09/2015
2-16-29-35-36-41,1,18/05/2016
2-17-18-24-34-37,1,01/08/2012
2-17-23-29-38-44,1,14/08/2019
2-17-26-35-41-44,1,18/02/2009
2-18-22-23-27-45,1,01/11/2017
2-18-25-30-35-41,1,23/07/2008
2-18-33-37-39-40,1,13/02/2013
2-19-35-40-42-44,1,05/06/2013
2-20-21-29-31-39,1,26/03/2008
2-20-22-23-37-44,1,25/06/2008
2-20-26-28-29-44,1,31/05/2023
2-20-28-29-32-41,1,03/01/2018
2-15-16-20-24-30,1,15/01/2014
17-22-27-34-36-37,1,09/11/2011
17-22-31-34-37-43,1,26/12/2007
17-25-29-30-31-34,1,17/02/2016
17-28-37-40-41-42,1,29/08/2018
18-19-28-36-39-44,1,30/03/2016
18-19-38-41-43-44,1,13/11/2019
18-20-24-31-40-45,1,07/02/2007
18-22-26-39-41-44,1,20/01/2016
18-22-31-32-33-40,1,14/07/2010
18-22-31-34-36-41,1,25/05/2016
18-26-30-32-33-38,1,25/09/2013
19-20-21-34-43-44,1,14/02/2007
19-21-24-26-27-30,1,29/05/2019
19-23-28-31-38-40,1,08/02/2023
2-12-14-27-28-31,1,30/05/2007
19-26-29-30-31-35,1,06/01/2021
19-27-34-37-38-44,1,18/09/2019
2-10-12-16-24-32,1,25/04/2007
2-10-13-29-30-43,1,24/01/2007
2-10-14-35-39-42,1,26/06/2013
2-10-20-22-27-32,1,01/11/2023
2-10-21-37-39-40,1,05/10/2016
2-10-23-25-27-44,1,25/09/2019
2-10-23-28-35-38,1,21/07/2010
2-11-12-15-32-45,1,26/08/2020
2-11-14-19-30-41,1,13/07/2011
2-11-19-32-36-42,1,24/05/2017
2-11-23-30-37-41,1,09/06/2021
2-12-14-19-22-45,1,09/08/2006
19-24-26-34-39-44,1,17/06/2015
