Combination,Count,Dates
1-3-3-3-8-9,1,06/06/2009
1-2-3-6-6-8,1,24/12/1988
1-2-4-4-5-6,1,02/12/1995
1-3-3-3-7-8,1,12/06/2010
1-3-5-6-6-9,1,20/06/2009
1-4-6-6-7-9,1,17/10/1992
1-4-6-6-8-9,1,04/05/2019
1-4-6-6-9-9,1,13/06/2015
1-4-6-7-7-7,1,29/03/2008
1-3-5-5-6-7,1,24/04/1993
1-4-6-7-7-9,1,08/01/1994
1-4-6-7-8-9,1,29/08/1992
1-2-3-5-9-9,1,21/11/1998
1-2-4-5-6-7,1,29/04/2017
1-3-3-3-6-6,1,31/03/2007
1-4-7-8-8-8,1,02/03/2013
1-2-4-4-6-6,1,29/05/2010
1-4-6-6-7-8,1,01/02/2014
1-3-3-4-7-8,1,05/12/2009
1-4-4-6-8-9,1,08/08/1998
1-3-5-6-6-8,1,21/01/1989
1-3-5-6-6-7,1,24/08/2024
1-2-4-4-7-8,1,30/07/1994
1-4-4-6-9-9,1,30/08/2008
1-3-3-4-7-7,1,26/03/2016
1-4-4-7-7-8,1,04/08/2018
1-4-4-7-8-9,1,04/07/2020
1-4-4-8-8-9,1,31/12/1999
1-3-3-4-6-9,1,10/08/2019
1-3-3-4-5-9,1,08/05/2004
1-4-5-6-8-9,1,11/07/1992
1-2-4-5-5-8,1,19/02/1994
1-4-5-5-7-8,1,17/09/2016
1-2-4-5-6-6,1,06/02/2021
1-2-3-6-7-8,1,03/05/2003
1-3-4-5-8-8,1,25/07/1998
1-3-5-5-7-7,1,18/02/2012
1-3-3-4-5-5,1,01/04/1995
1-3-3-4-4-9,1,30/01/1999
1-4-5-6-6-8,1,12/12/2015
1-2-4-4-6-9,1,20/05/1989
1-3-4-6-6-6,1,16/05/1992
1-4-5-6-7-9,1,18/03/1989
1-4-5-5-5-7,1,13/04/2002
3-5-5-6-6-6,1,12/02/2005
3-5-5-5-6-9,1,11/02/2023
3-4-8-8-9-9,1,14/04/2018
3-4-6-7-9-9,1,03/02/2001
3-4-6-6-8-9,1,01/10/2016
3-4-6-6-7-7,1,18/12/2021
3-4-5-7-8-9,1,20/03/2010
3-4-5-6-8-8,1,20/01/2007
2-3-3-6-8-9,1,26/10/1996
3-4-5-6-7-7,1,29/11/2008
3-4-5-6-6-9,1,25/06/1988
3-4-5-5-9-9,1,22/03/1997
3-4-5-5-8-9,1,12/09/1987
3-4-5-5-8-8,1,22/05/1999
3-4-5-5-6-8,1,19/08/1995
3-4-5-5-5-7,1,30/09/2006
3-4-4-7-8-9,1,25/11/2023
3-4-4-7-8-8,1,18/08/2018
3-4-5-6-7-9,1,07/05/2022
3-6-6-6-7-9,1,17/09/1988
3-6-6-6-7-8,1,22/08/1987
3-5-8-8-8-9,1,18/12/2010
3-5-7-9-9-9,1,13/06/1987
3-5-7-7-9-9,1,11/06/2016
3-5-7-7-8-9,1,03/09/1994
3-5-7-7-7-9,1,19/03/2005
3-5-7-7-7-8,1,31/12/2022
3-5-6-8-9-9,1,26/02/2000
3-5-5-6-6-7,1,06/08/2016
3-5-6-7-9-9,1,20/03/2021
3-5-6-7-7-9,1,19/10/2019
3-5-6-7-7-7,1,21/05/1988
3-5-6-6-7-8,1,24/02/1990
3-5-6-6-6-9,1,02/03/2002
3-5-6-6-6-8,1,09/11/2019
3-5-5-6-9-9,1,21/04/2007
3-5-5-6-8-9,1,08/05/1993
3-5-5-6-7-9,1,22/04/2017
3-5-6-8-8-9,1,10/11/2012
3-3-4-6-7-9,1,30/05/2015
3-3-4-6-7-7,1,06/01/2018
3-3-4-6-6-7,1,31/07/2010
3-3-4-5-8-9,1,28/02/2004
3-3-4-5-7-9,1,06/04/2024
3-3-4-5-5-6,1,18/03/2017
3-3-4-5-5-5,1,29/04/2023
3-3-4-4-7-9,1,28/11/1992
3-4-4-6-7-9,1,15/06/2002
3-3-3-5-7-9,1,13/07/2002
3-3-3-5-7-7,1,04/08/2007
3-3-3-5-5-9,1,16/04/2011
3-3-3-4-7-9,1,19/11/2022
3-3-3-4-7-8,1,12/12/2020
3-3-3-4-6-9,1,31/01/2015
3-3-3-4-6-7,1,30/01/2010
3-3-3-3-4-8,1,10/09/2005
2-6-7-8-9-9,1,08/02/2014
3-3-4-4-5-8,1,29/08/2015
3-4-4-6-7-7,1,05/05/2001
3-4-4-6-6-7,1,02/07/1988
3-4-4-5-9-9,1,24/11/2012
3-4-4-5-7-9,1,04/12/2010
3-4-4-5-5-7,1,13/12/1986
3-4-4-5-5-6,1,06/08/1988
3-4-4-4-9-9,1,19/07/2014
3-4-4-4-7-8,1,26/04/2014
3-3-7-7-8-9,1,23/12/1989
3-3-4-6-9-9,1,16/03/2019
3-3-5-7-7-7,1,24/03/2012
3-3-5-6-9-9,1,08/01/2000
3-3-5-5-8-8,1,12/08/1995
3-3-5-5-7-9,1,16/12/2017
3-3-5-5-6-9,1,02/04/2016
3-3-5-5-5-9,1,31/05/2003
3-3-4-7-8-8,1,31/03/2018
3-3-4-7-7-9,1,11/02/2017
3-3-4-7-7-8,1,31/08/2013
3-3-6-6-8-9,1,15/12/1990
0-0-0-2-3-7,1,30/04/2016
0-0-0-2-3-5,1,13/01/2007
0-0-0-1-7-8,1,28/12/1991
0-0-0-1-3-9,1,06/08/2011
0-0-0-1-3-5,1,31/12/2005
0-0-0-1-2-8,1,23/07/1994
0-0-0-1-2-7,1,07/01/2017
0-0-0-1-2-6,1,17/06/1995
3-6-6-7-8-9,1,23/04/2016
4-7-7-8-9-9,1,28/06/2014
4-6-7-8-8-9,1,10/12/1994
4-6-7-7-8-8,1,22/02/1997
4-6-7-7-7-9,1,10/09/2016
4-6-7-7-7-7,1,02/03/1996
4-6-6-7-9-9,1,07/06/1997
4-5-7-7-8-8,1,07/07/2007
4-5-6-7-8-8,1,16/01/2021
4-5-6-7-7-9,1,01/12/1990
0-0-0-3-3-6,1,31/10/2015
5-5-7-8-9-9,1,10/10/2020
5-5-7-8-8-9,1,15/08/2015
5-5-7-8-8-8,1,02/09/2000
5-5-6-8-8-8,1,13/01/2024
5-5-6-7-9-9,1,26/07/2014
5-5-6-7-7-8,1,31/12/2011
5-5-6-6-8-9,1,13/08/2011
5-5-6-6-6-9,1,03/04/1999
5-5-5-7-7-9,1,16/03/2013
0-0-0-2-3-8,1,16/07/2011
5-5-5-6-6-9,1,10/07/2004
5-5-5-5-7-9,1,28/03/2020
5-5-8-9-9-9,1,05/08/2023
0-0-0-0-7-8,1,16/12/2000
0-0-0-3-3-4,1,14/05/2022
0-0-0-2-5-9,1,25/10/2008
0-0-0-2-5-8,1,12/09/2020
0-0-0-2-5-7,1,02/12/2006
0-0-0-2-4-4,1,21/04/1990
5-5-5-6-8-9,1,06/05/2017
4-4-5-6-8-9,1,16/01/1999
4-4-5-6-7-9,1,15/01/1994
4-4-5-6-7-7,1,07/06/2003
4-4-5-6-6-9,1,01/08/2020
4-4-5-5-7-8,1,09/07/1994
4-4-5-5-5-6,1,09/03/1996
4-4-4-8-9-9,1,11/04/1987
4-4-4-5-8-8,1,04/01/2003
4-4-4-5-7-9,1,28/01/1995
4-5-6-7-7-8,1,26/08/2023
3-7-7-8-8-9,1,07/11/2015
3-7-7-7-9-9,1,05/10/1996
3-6-8-9-9-9,1,04/03/2023
3-6-7-8-9-9,1,05/03/1994
3-6-7-8-8-9,1,16/03/2024
3-6-7-7-7-9,1,25/06/2022
3-6-6-9-9-9,1,01/12/2018
3-6-6-8-9-9,1,17/10/2015
3-6-6-7-9-9,1,24/07/2004
4-4-4-4-5-9,1,14/05/1994
4-5-6-6-8-8,1,02/08/2008
4-5-6-6-7-7,1,10/03/2001
4-5-5-8-9-9,1,10/06/2017
4-5-5-7-9-9,1,09/10/2021
4-5-5-7-7-9,1,01/08/1992
4-5-5-6-8-9,1,17/12/1988
4-5-5-6-6-8,1,11/09/1999
4-5-5-6-6-6,1,23/11/1991
4-5-5-5-8-9,1,17/04/1999
4-4-5-7-7-8,1,09/09/2023
4-4-7-8-8-9,1,20/03/1993
4-4-7-7-8-9,1,27/10/2007
4-4-7-7-7-8,1,31/12/1988
4-4-6-8-9-9,1,05/12/2015
4-4-6-8-8-8,1,27/06/2015
4-4-6-7-8-9,1,24/02/2024
4-4-6-6-7-9,1,04/12/2004
4-4-5-7-8-9,1,15/11/2014
4-4-5-7-8-8,1,25/01/2020
4-4-7-8-9-9,1,07/10/2023
2-3-3-4-6-9,1,06/06/1998
2-3-3-4-6-7,1,11/11/2017
2-3-3-4-5-8,1,11/01/2003
2-3-3-4-5-7,1,23/05/1992
2-3-3-4-4-8,1,26/06/2010
2-3-3-3-5-6,1,25/08/2007
2-3-3-3-4-9,1,21/12/1991
2-2-7-7-7-9,1,08/10/1988
2-6-7-8-8-9,1,26/05/2012
2-2-6-6-8-9,1,21/09/2002
2-2-6-6-7-9,1,08/03/2003
2-2-6-6-6-7,1,01/02/1997
2-2-5-8-8-8,1,02/05/1998
2-2-5-7-8-9,1,01/10/1988
2-2-5-5-8-9,1,14/09/1991
2-2-5-5-6-6,1,24/04/2004
2-2-4-8-8-9,1,23/07/2011
2-2-4-7-9-9,1,17/01/1987
2-2-7-7-7-8,1,17/09/2005
2-3-4-6-6-8,1,16/07/1988
2-3-4-5-9-9,1,02/09/2017
2-3-4-5-6-9,1,02/11/2013
2-3-4-5-6-8,1,06/05/1995
2-3-4-5-5-7,1,27/08/1994
2-3-4-5-5-6,1,05/09/1992
2-3-4-4-7-8,1,04/04/2015
2-3-4-4-5-9,1,28/03/1992
2-3-4-4-5-7,1,01/06/2013
2-3-3-4-8-9,1,09/06/2012
2-3-3-9-9-9,1,29/10/2005
1-2-3-4-7-9,1,04/02/2023
2-3-3-6-7-9,1,12/03/2005
2-3-3-6-7-8,1,20/10/2018
2-3-3-5-8-9,1,02/10/1999
2-3-3-5-7-8,1,27/02/1988
2-3-3-5-6-9,1,03/07/2004
2-3-3-5-6-8,1,29/12/2018
2-3-3-5-5-6,1,10/03/1990
2-3-4-4-4-5,1,24/05/2014
2-2-3-4-8-8,1,29/12/2012
2-2-3-4-7-9,1,02/12/1989
2-2-3-4-7-8,1,14/01/2023
2-2-3-4-6-6,1,06/09/1997
2-2-3-4-5-6,1,08/11/2008
2-2-3-4-4-9,1,20/08/1988
2-2-3-4-4-8,1,11/11/2023
2-2-3-4-4-7,1,14/06/2003
2-2-3-3-5-8,1,27/07/1996
2-2-4-7-8-9,1,15/01/2000
2-2-3-3-5-5,1,15/04/1989
2-2-3-3-4-5,1,06/11/1999
2-2-3-3-4-4,1,04/06/2005
2-2-2-8-9-9,1,27/08/1988
2-2-2-5-6-8,1,25/09/1999
2-2-2-5-5-9,1,08/07/2006
2-2-2-5-5-7,1,05/03/2022
2-2-2-4-9-9,1,20/07/2002
2-2-2-4-6-8,1,04/11/2000
2-2-3-3-5-7,1,14/06/2014
2-2-4-7-7-9,1,05/08/1995
2-2-4-6-9-9,1,05/07/2014
2-2-4-6-7-8,1,08/07/2000
2-2-4-6-7-7,1,12/04/2014
2-2-4-5-8-9,1,15/07/1995
2-2-4-5-6-9,1,01/04/1989
2-2-4-5-5-7,1,13/02/1993
2-2-4-5-5-5,1,06/08/1994
2-2-4-4-9-9,1,23/09/2000
2-2-3-4-9-9,1,03/07/1999
2-2-4-4-7-8,1,11/11/1989
2-2-4-4-5-7,1,26/06/1993
2-2-4-4-5-6,1,05/11/2011
2-2-3-7-7-9,1,29/07/2023
2-2-3-6-7-8,1,31/10/1992
2-2-3-6-7-7,1,08/11/2003
2-2-3-5-8-8,1,29/11/1997
2-2-3-5-6-7,1,01/07/1989
2-2-3-5-6-6,1,29/05/1993
2-2-4-4-8-9,1,12/02/1994
2-4-7-8-8-8,1,07/11/1987
2-4-7-7-8-8,1,25/08/2001
2-4-6-8-9-9,1,24/08/1991
2-4-6-7-7-9,1,09/10/1993
2-4-6-6-8-8,1,31/01/1998
2-4-6-6-7-9,1,20/05/2023
2-4-6-6-7-8,1,01/06/2002
2-4-6-6-7-7,1,21/09/2024
2-3-4-6-8-8,1,11/03/1989
2-4-6-6-6-6,1,29/01/2022
2-4-5-7-9-9,1,06/08/2022
2-4-5-7-8-8,1,19/12/1998
2-4-5-7-7-8,1,16/04/2005
2-4-5-6-7-8,1,04/01/1997
2-4-5-6-7-7,1,11/05/2024
2-4-5-6-6-9,1,11/06/2005
2-4-5-6-6-7,1,27/02/2010
2-4-5-5-9-9,1,25/01/1997
2-4-6-6-6-9,1,17/05/2014
2-6-7-8-8-8,1,06/10/2007
2-6-6-7-7-9,1,28/01/1989
2-6-6-6-9-9,1,25/01/1992
2-6-6-6-8-8,1,05/09/1998
2-5-9-9-9-9,1,22/05/2010
2-5-8-9-9-9,1,17/12/1994
2-5-7-7-8-9,1,07/03/1998
2-5-7-7-8-8,1,15/10/2005
2-5-6-7-9-9,1,14/01/1989
2-4-7-8-9-9,1,18/02/1989
2-5-6-7-8-8,1,30/06/1990
2-5-6-6-8-8,1,27/12/1986
2-5-6-6-7-9,1,26/09/2009
2-5-6-6-7-7,1,08/12/1990
2-5-5-9-9-9,1,02/05/2015
2-5-5-8-8-9,1,22/06/2024
2-5-5-7-8-9,1,04/04/1987
2-5-5-5-8-9,1,20/08/2005
2-5-5-5-7-7,1,02/10/2010
2-5-6-7-8-9,1,22/07/2017
2-3-7-7-8-9,1,14/01/1995
2-3-7-7-8-8,1,28/06/1997
2-3-6-8-8-8,1,11/09/2010
2-3-6-7-9-9,1,06/05/2006
2-3-6-7-8-9,1,28/07/1990
2-3-6-6-8-9,1,06/02/1988
2-3-6-6-7-9,1,04/09/2004
2-3-6-6-6-8,1,10/12/2011
2-3-5-8-9-9,1,18/11/2006
2-4-5-5-8-9,1,24/10/2015
2-3-5-7-8-8,1,08/02/2020
2-3-5-6-6-8,1,11/10/2014
2-3-5-5-8-9,1,09/11/1996
2-3-5-5-7-9,1,21/09/1996
2-3-5-5-5-6,1,03/06/2006
2-3-4-8-9-9,1,13/10/2018
2-3-4-7-9-9,1,14/12/2002
2-3-4-7-7-9,1,18/02/2023
2-3-4-7-7-8,1,31/12/2010
2-3-5-8-8-8,1,24/09/1994
2-4-5-5-7-8,1,02/05/2009
2-4-4-7-7-7,1,25/05/1996
2-4-4-6-9-9,1,22/04/2006
2-4-4-6-8-8,1,19/06/1993
2-4-4-6-7-9,1,04/09/1999
2-4-4-6-7-7,1,13/01/1996
2-4-4-6-6-7,1,20/09/2014
2-4-4-6-6-6,1,25/09/2021
2-4-4-5-9-9,1,26/10/2019
2-3-7-7-9-9,1,27/10/1990
2-4-4-5-7-7,1,24/07/1993
2-4-4-5-6-9,1,02/01/1999
2-4-4-5-6-8,1,10/12/1988
2-4-4-5-5-9,1,08/06/2002
2-4-4-5-5-7,1,18/07/1998
2-4-4-4-6-7,1,06/02/2016
2-4-4-4-6-6,1,09/01/2016
2-3-8-9-9-9,1,04/03/1995
2-3-7-8-9-9,1,04/02/2017
2-4-4-5-8-9,1,24/07/1999
0-1-2-6-6-9,1,04/03/2000
0-1-2-6-6-7,1,19/05/2007
0-1-2-5-8-8,1,18/07/2020
0-1-2-5-5-9,1,23/08/2003
0-1-2-4-9-9,1,22/04/1995
0-1-2-4-7-9,1,29/06/2013
0-1-2-4-5-6,1,22/07/1995
0-1-2-4-5-5,1,07/05/1994
1-1-3-4-9-9,1,22/06/2019
0-1-2-4-4-6,1,08/02/1992
0-1-2-4-4-4,1,09/09/1995
0-1-2-3-8-8,1,30/08/2014
0-1-2-3-7-9,1,24/01/2009
0-1-2-3-6-9,1,07/03/1992
0-1-2-3-5-9,1,22/04/1989
0-1-2-3-5-6,1,14/08/2004
0-1-2-3-5-5,1,02/08/1997
0-1-2-3-4-8,1,02/11/1996
0-1-2-4-4-9,1,10/02/2018
0-1-3-5-6-6,1,27/05/2006
0-1-3-5-5-9,1,21/03/2015
0-1-3-5-5-5,1,13/11/1999
0-1-3-4-9-9,1,23/11/2019
0-1-3-4-8-9,1,19/09/2020
0-1-3-4-7-9,1,23/03/1991
0-1-3-4-5-9,1,20/01/2018
0-1-3-4-5-5,1,27/01/1990
0-1-3-4-4-8,1,21/05/2005
0-1-2-7-8-8,1,14/10/2000
0-1-3-4-4-6,1,19/11/1988
0-1-3-3-7-9,1,15/02/2020
0-1-3-3-7-8,1,25/02/2006
0-1-3-3-6-6,1,31/07/2021
0-1-3-3-5-9,1,18/09/2021
0-1-3-3-5-8,1,14/02/1987
0-1-3-3-5-6,1,08/12/2018
0-1-3-3-4-9,1,06/11/2004
0-1-3-3-4-7,1,21/07/2012
0-1-3-4-4-7,1,05/04/2003
0-1-1-6-8-8,1,29/04/1989
0-1-1-6-7-8,1,08/09/2007
0-1-1-6-7-7,1,03/08/2002
0-1-1-5-8-8,1,16/10/1993
0-1-1-5-6-8,1,23/10/2021
0-1-1-5-5-9,1,14/03/1987
0-1-1-4-8-9,1,16/09/1995
0-1-1-4-6-9,1,14/02/2015
0-1-2-3-4-6,1,18/07/2009
0-1-1-4-5-8,1,31/10/2009
0-1-1-4-5-5,1,06/09/2008
0-1-1-4-4-7,1,09/07/2011
0-1-1-4-4-6,1,11/08/2001
0-1-1-3-7-9,1,19/11/1994
0-1-1-3-7-8,1,22/06/1996
0-1-1-3-6-8,1,12/02/2011
0-1-1-3-5-8,1,02/04/2022
0-1-1-3-5-6,1,19/06/1999
0-1-1-4-6-6,1,11/07/2020
0-1-2-3-4-4,1,19/04/1997
0-1-2-3-3-8,1,07/08/1993
0-1-2-3-3-5,1,28/11/2009
0-1-2-2-9-9,1,14/08/2010
0-1-2-2-8-9,1,19/03/2016
0-1-2-2-6-9,1,21/02/2009
0-1-2-2-6-7,1,12/03/1994
0-1-2-2-4-9,1,14/07/2012
0-1-2-2-3-9,1,05/03/2016
0-1-1-7-7-8,1,07/01/2023
0-1-2-2-3-5,1,25/12/2004
0-1-2-2-3-4,1,20/02/2016
0-1-2-2-2-8,1,09/10/2010
0-1-2-2-2-7,1,03/03/2012
0-1-1-9-9-9,1,27/12/1997
0-1-1-8-8-9,1,07/07/2012
0-1-1-8-8-8,1,27/10/2018
0-1-1-7-9-9,1,25/02/2012
0-1-1-7-8-9,1,03/01/2015
0-1-2-2-3-6,1,19/12/1992
0-2-2-4-4-4,1,21/10/2006
0-2-2-3-6-9,1,30/09/1995
0-2-2-3-5-7,1,14/02/2004
0-2-2-3-4-8,1,26/01/2002
0-2-2-3-4-7,1,06/12/1986
0-2-2-3-4-6,1,16/09/2006
0-2-2-3-3-7,1,14/01/2006
0-2-2-3-3-3,1,18/10/2003
0-1-3-5-6-9,1,12/07/2003
0-2-2-2-7-8,1,27/05/1989
0-2-2-2-4-7,1,05/02/2005
0-2-2-2-4-6,1,11/12/1993
0-2-2-2-4-5,1,17/03/2007
0-2-2-2-3-6,1,27/07/2002
0-2-2-2-2-5,1,13/03/1993
0-1-8-9-9-9,1,21/06/2008
0-1-8-8-9-9,1,19/02/2005
0-1-7-8-9-9,1,18/11/1989
0-2-2-2-9-9,1,12/02/2000
0-2-3-3-5-9,1,07/05/2016
0-2-3-3-5-7,1,04/02/1989
0-2-3-3-4-4,1,03/07/2021
0-2-3-3-3-3,1,05/01/1991
0-2-2-8-9-9,1,25/03/1989
0-2-2-8-8-8,1,24/04/1999
0-2-2-6-8-9,1,04/10/2003
0-2-2-6-8-8,1,05/08/2006
0-2-2-5-6-9,1,28/06/2008
0-2-2-4-4-6,1,04/12/1999
0-2-2-5-5-8,1,20/05/1995
0-2-2-5-5-6,1,18/11/2000
0-2-2-4-8-9,1,02/02/2008
0-2-2-4-8-8,1,22/11/1997
0-2-2-4-6-8,1,13/05/2023
0-2-2-4-5-9,1,25/06/2005
0-2-2-4-5-8,1,07/06/2014
0-2-2-4-5-7,1,16/08/1997
0-2-2-4-5-5,1,23/12/2000
0-2-2-5-6-6,1,12/01/2019
0-1-4-6-6-8,1,11/06/1988
0-1-4-6-6-6,1,14/03/2015
0-1-4-5-9-9,1,04/06/2022
0-1-4-5-8-9,1,15/04/1995
0-1-4-5-6-6,1,21/08/1993
0-1-4-5-5-8,1,12/05/2018
0-1-4-4-8-9,1,25/10/2003
0-1-4-4-8-8,1,09/05/2015
0-1-4-4-7-9,1,24/12/1994
0-1-7-8-8-9,1,13/10/2007
0-1-4-4-6-8,1,10/08/1996
0-1-4-4-6-6,1,19/04/2014
0-1-4-4-5-9,1,24/11/2007
0-1-4-4-4-9,1,26/03/1988
0-1-3-9-9-9,1,16/10/2010
0-1-3-8-8-9,1,28/06/2003
0-1-3-7-8-8,1,30/07/1988
0-1-3-6-8-8,1,17/01/2009
0-1-3-6-7-8,1,15/02/2003
0-1-4-4-7-8,1,21/04/2018
0-1-6-8-8-9,1,17/04/2010
0-1-6-7-9-9,1,29/10/2016
0-1-6-7-7-9,1,26/11/2005
0-1-6-7-7-8,1,17/08/2019
0-1-6-6-8-9,1,15/01/2022
0-1-6-6-8-8,1,28/05/1994
0-1-5-8-9-9,1,01/12/2012
0-1-5-8-8-9,1,30/03/1991
0-1-5-7-9-9,1,17/05/2008
0-1-4-6-7-7,1,31/08/2024
0-1-5-6-9-9,1,29/10/2022
0-1-5-6-8-9,1,06/10/2018
0-1-5-6-6-9,1,01/11/2014
0-1-5-6-6-8,1,29/08/2020
0-1-5-5-7-7,1,25/05/2019
0-1-5-5-6-9,1,22/08/2009
0-1-5-5-6-6,1,19/11/2016
0-1-4-6-8-8,1,06/12/2014
0-1-4-6-7-9,1,24/10/2020
0-1-5-7-7-9,1,19/09/1987
0-0-1-5-5-7,1,03/04/2010
0-0-1-4-8-8,1,16/05/1987
0-0-1-4-7-8,1,20/07/2013
0-0-1-4-7-7,1,19/01/2002
0-0-1-4-6-7,1,04/10/2014
0-0-1-4-4-7,1,19/08/2023
0-0-1-3-8-8,1,16/09/1989
0-0-1-3-7-9,1,14/07/2001
0-1-1-3-4-9,1,07/06/2008
0-0-1-3-5-6,1,11/02/1995
0-0-1-3-4-8,1,09/07/2022
0-0-1-3-3-6,1,08/08/1992
0-0-1-2-7-8,1,08/08/1987
0-0-1-2-6-9,1,03/09/2011
0-0-1-2-6-8,1,06/02/2010
0-0-1-2-5-6,1,20/02/1993
0-0-1-2-4-8,1,11/06/1994
0-0-1-2-4-7,1,10/07/1999
0-0-1-3-6-7,1,18/02/1995
0-0-2-3-4-8,1,18/06/2022
0-0-2-3-4-4,1,16/05/2020
0-0-2-2-7-9,1,11/11/2006
0-0-2-2-6-7,1,27/03/2010
0-0-2-2-3-8,1,26/12/1987
0-0-2-2-3-6,1,19/03/1988
0-0-2-2-3-5,1,06/03/2021
0-0-2-2-2-7,1,15/10/2011
0-0-2-2-2-3,1,29/12/2007
0-0-1-5-6-6,1,09/05/1998
0-0-1-6-7-9,1,08/04/2000
0-0-1-6-6-9,1,05/04/2008
0-0-1-6-6-8,1,03/01/2009
0-0-1-6-6-7,1,25/12/2021
0-0-1-6-6-6,1,18/04/2020
0-0-1-5-7-9,1,23/06/2018
0-0-1-5-6-9,1,11/06/2022
0-0-1-5-6-8,1,17/02/1990
0-0-1-5-6-7,1,23/07/2005
0-0-1-7-8-9,1,20/02/1999
0-0-0-3-6-8,1,16/10/2021
0-0-0-3-3-7,1,01/07/2017
5-6-6-6-8-9,1,26/07/1997
6-7-7-8-8-9,1,10/05/2008
6-6-7-8-8-9,1,11/10/2008
6-6-6-7-9-9,1,13/08/2005
5-8-8-8-9-9,1,27/04/2019
5-7-7-8-8-9,1,29/08/1998
0-0-1-2-4-6,1,07/04/1990
5-6-7-9-9-9,1,24/09/2016
5-6-7-8-8-9,1,08/10/2022
5-6-7-7-9-9,1,09/08/2003
5-6-7-7-8-9,1,07/07/2001
5-6-7-7-7-8,1,12/11/2016
5-6-6-7-7-9,1,22/10/1994
5-6-6-6-9-9,1,04/06/1994
7-7-8-9-9-9,1,30/07/2011
4-7-8-9-9-9,1,24/12/2011
5-7-7-7-9-9,1,18/04/2015
0-0-1-2-4-5,1,15/10/2016
0-0-1-2-3-9,1,21/07/2018
0-0-1-2-3-7,1,23/03/1996
0-0-1-2-2-4,1,25/04/1998
0-0-1-1-6-8,1,24/05/1997
0-0-1-1-5-7,1,20/04/2013
0-0-1-1-4-9,1,13/09/2008
0-0-1-1-4-8,1,20/04/2019
0-0-1-1-4-4,1,19/03/2011
0-0-0-4-8-8,1,04/10/2008
0-0-1-1-3-7,1,05/05/2012
0-0-1-1-3-6,1,20/11/2010
0-0-1-1-3-5,1,09/12/1989
0-0-1-1-3-3,1,25/10/2014
0-0-1-1-2-7,1,06/05/2000
0-0-1-1-2-6,1,25/07/2009
0-0-1-1-2-2,1,11/04/1998
0-0-1-1-1-4,1,27/09/1997
0-0-0-7-7-8,1,29/03/1997
0-0-1-1-3-8,1,03/12/2022
0-0-6-7-8-9,1,09/11/1991
0-0-6-7-7-8,1,11/03/2006
0-0-6-6-7-9,1,16/03/2002
0-0-6-6-6-9,1,03/05/2014
0-0-5-8-8-9,1,01/08/1987
0-0-5-7-8-9,1,29/02/2020
0-0-5-7-7-8,1,12/08/2017
0-0-5-6-7-9,1,25/05/2013
0-0-2-3-4-9,1,02/06/1990
0-0-4-8-9-9,1,23/01/2016
0-0-4-7-8-9,1,20/05/2006
0-0-4-7-8-8,1,01/03/2003
0-0-4-6-7-7,1,19/05/2012
0-0-4-6-6-9,1,08/10/2011
0-0-4-5-9-9,1,01/09/2001
0-0-4-5-8-9,1,28/08/1993
0-0-4-5-7-9,1,09/12/1995
0-0-4-5-7-8,1,28/04/2007
0-0-5-6-6-7,1,26/03/1994
0-1-1-3-4-7,1,14/05/2011
0-1-1-3-4-4,1,19/01/2019
0-1-1-3-3-5,1,08/06/1991
0-1-1-2-8-9,1,05/02/2022
0-1-1-2-7-9,1,12/10/2013
0-1-1-2-7-7,1,09/04/1994
0-1-1-2-6-7,1,01/07/2023
0-1-1-2-4-8,1,21/01/2023
0-1-1-2-2-6,1,29/09/1990
0-0-7-8-8-9,1,31/12/2016
0-1-1-1-6-7,1,14/04/2007
0-1-1-1-5-7,1,21/06/2003
0-1-1-1-5-6,1,04/10/1997
0-1-1-1-4-6,1,11/04/2009
0-1-1-1-3-6,1,18/07/2015
0-1-1-1-3-5,1,29/09/2007
0-1-1-1-3-4,1,05/05/2018
0-1-1-1-1-4,1,21/02/1987
0-0-7-8-9-9,1,11/01/1992
0-1-1-1-7-8,1,26/07/2008
0-0-3-3-4-9,1,23/05/2020
0-0-3-3-4-5,1,01/10/2022
0-0-2-7-8-8,1,31/08/1991
0-0-2-6-9-9,1,16/07/1994
0-0-2-6-8-9,1,05/09/2020
0-0-2-6-7-9,1,07/05/2005
0-0-2-6-7-7,1,01/03/1997
0-0-2-6-6-9,1,03/09/2016
0-0-2-6-6-7,1,11/06/2011
0-0-4-5-7-7,1,07/09/2013
0-0-2-5-6-9,1,10/01/2009
0-0-2-5-5-8,1,05/05/2007
0-0-2-4-9-9,1,30/09/1989
0-0-2-4-7-8,1,13/11/2004
0-0-2-4-5-5,1,04/02/2006
0-0-2-4-4-4,1,24/08/1996
0-0-2-3-6-8,1,21/10/1989
0-0-2-3-6-6,1,03/03/2001
0-0-2-3-5-6,1,10/04/2021
0-0-2-5-7-7,1,13/01/2018
0-0-4-5-6-9,1,20/08/2011
0-0-4-5-6-7,1,17/10/2020
0-0-4-5-6-6,1,01/09/2012
0-0-4-4-7-9,1,01/11/2008
0-0-4-4-5-9,1,22/10/2011
0-0-4-4-5-7,1,24/02/2001
0-0-3-8-9-9,1,09/07/2005
0-0-3-7-9-9,1,28/10/1995
0-0-3-7-7-8,1,19/12/2009
0-0-3-3-5-6,1,08/09/2012
0-0-3-6-7-8,1,09/08/1997
0-0-3-5-7-8,1,22/12/2007
0-0-3-5-5-9,1,13/02/2016
