Combination,Count,Dates
10-12-17-19-28-29-37,1,15/01/2021
10-15-17-19-20-25-38,1,18/03/2024
10-15-16-26-28-30-35,1,10/06/2016
10-15-16-17-19-21-35,1,27/06/2016
10-14-24-27-37-41-43,1,28/08/2020
10-14-23-25-29-33-37,1,01/12/2020
10-14-19-28-30-33-37,1,03/08/2021
10-14-18-20-28-34-35,1,11/06/2024
10-14-18-19-20-28-30,1,19/01/2018
10-14-16-35-36-40-41,1,23/06/2024
10-14-16-22-28-30-31,1,26/10/2016
10-14-15-26-30-37-43,1,03/06/2023
10-14-15-25-26-31-33,1,22/10/2021
10-14-15-19-20-33-34,1,19/06/2019
10-13-29-30-37-38-39,1,19/06/2023
10-13-27-28-40-41-44,1,23/12/2023
10-13-17-26-33-34-39,1,30/09/2024
10-17-21-26-33-37-43,1,08/05/2023
10-17-19-23-29-32-34,1,26/10/2015
10-17-19-20-24-30-37,1,29/12/2015
10-17-18-23-24-30-32,1,02/01/2016
10-17-18-19-35-39-42,1,15/07/2023
10-16-21-28-29-33-37,1,29/07/2018
10-16-19-27-38-40-43,1,02/08/2022
10-16-19-26-29-35-37,1,02/05/2017
10-16-19-20-24-38-44,1,13/08/2023
10-16-17-29-31-36-37,1,11/10/2024
10-16-17-26-27-29-33,1,10/02/2019
10-16-17-18-21-24-29,1,11/01/2023
10-15-23-31-33-36-40,1,29/07/2022
10-15-23-24-26-28-34,1,05/10/2015
10-15-21-22-30-35-43,1,02/01/2022
10-15-20-21-34-35-41,1,06/07/2022
10-19-23-25-26-28-29,1,13/12/2015
10-19-22-23-26-32-37,1,30/08/2022
10-19-22-23-24-25-28,1,21/11/2015
10-19-21-25-30-31-32,1,03/09/2019
10-19-20-36-38-41-43,1,13/11/2023
10-19-20-31-32-33-35,1,02/04/2019
10-19-20-23-25-35-41,1,13/07/2020
10-18-31-33-36-37-38,1,29/04/2024
10-18-26-30-31-34-36,1,08/02/2016
10-18-23-24-26-36-39,1,27/07/2022
10-18-20-24-26-31-32,1,14/07/2016
10-18-19-23-24-28-32,1,07/07/2017
10-18-19-20-22-32-33,1,07/08/2023
10-17-30-34-38-40-44,1,08/09/2024
10-17-23-28-32-35-37,1,03/11/2016
10-17-22-23-24-26-33,1,30/03/2017
10-31-32-37-42-43-44,1,31/08/2021
10-28-29-35-36-37-43,1,27/08/2024
10-25-27-35-38-41-42,1,30/07/2020
10-23-30-31-32-34-35,1,28/08/2017
10-23-28-32-33-36-41,1,19/06/2022
10-23-25-27-30-38-43,1,17/11/2020
10-23-24-27-31-33-37,1,04/09/2019
10-22-24-25-27-36-40,1,11/07/2024
10-21-27-31-35-37-41,1,17/05/2022
10-21-26-28-32-33-42,1,04/10/2024
10-21-23-25-28-35-36,1,17/12/2017
10-21-22-28-30-35-36,1,10/10/2018
10-21-22-26-27-28-37,1,12/03/2019
10-20-25-32-33-36-37,1,20/10/2016
10-20-23-26-29-41-42,1,08/10/2023
10-19-23-35-40-41-44,1,01/09/2021
11-12-19-20-30-33-35,1,06/03/2021
11-12-18-31-32-34-37,1,30/01/2020
11-12-18-22-34-35-38,1,25/05/2021
11-12-18-19-20-32-33,1,23/01/2016
11-12-18-19-20-25-33,1,22/02/2018
11-12-16-17-21-33-36,1,12/06/2016
11-12-16-17-19-23-24,1,11/11/2016
11-12-15-21-23-29-30,1,26/04/2017
11-12-15-20-23-28-30,1,16/01/2018
11-12-15-18-20-39-40,1,26/10/2023
11-12-14-18-24-25-30,1,29/06/2016
11-12-13-23-24-30-35,1,29/03/2017
11-12-13-20-26-35-37,1,19/12/2019
11-12-13-18-28-34-42,1,22/09/2024
11-12-13-17-25-30-32,1,24/07/2023
11-12-13-14-15-34-37,1,18/09/2017
11-13-18-26-27-28-34,1,09/04/2018
11-13-17-26-27-40-43,1,14/05/2023
11-13-17-20-24-26-32,1,10/08/2016
11-13-16-26-28-31-32,1,16/11/2015
11-13-16-22-23-29-43,1,25/11/2020
11-13-16-17-24-26-35,1,05/04/2019
11-13-16-17-21-24-32,1,31/01/2019
11-13-15-22-29-34-36,1,13/07/2018
11-13-15-18-19-21-36,1,13/07/2017
11-13-15-17-20-38-42,1,15/04/2020
11-13-15-16-19-33-42,1,10/11/2022
11-13-14-23-25-26-32,1,07/09/2021
11-12-28-29-35-40-41,1,18/03/2021
11-12-22-24-32-35-42,1,03/10/2024
11-12-20-27-32-37-41,1,26/09/2024
11-12-19-24-32-35-42,1,12/07/2020
11-15-16-19-23-34-43,1,17/01/2021
11-14-25-34-37-38-41,1,30/10/2022
11-14-24-28-30-32-38,1,28/10/2020
11-14-24-26-33-39-40,1,03/02/2022
11-14-24-25-31-32-33,1,08/02/2018
11-14-21-23-27-34-37,1,21/05/2018
11-14-20-28-32-35-41,1,31/12/2020
11-14-18-22-26-30-37,1,10/01/2019
11-14-18-22-23-35-44,1,02/06/2022
11-14-18-20-23-28-37,1,30/05/2017
11-14-17-22-23-26-28,1,04/02/2017
11-14-16-22-31-32-38,1,12/03/2022
11-14-16-17-31-34-35,1,10/10/2016
11-14-15-21-23-25-29,1,08/10/2018
11-13-21-24-25-35-36,1,14/11/2016
11-13-19-21-34-37-38,1,05/07/2021
11-16-21-22-25-28-32,1,15/02/2016
11-16-20-21-27-32-33,1,12/07/2018
11-16-19-24-25-26-31,1,14/05/2019
11-16-18-30-32-36-39,1,05/10/2022
11-15-24-34-40-42-44,1,12/09/2020
11-15-22-27-37-41-43,1,15/09/2022
11-15-22-25-29-37-38,1,09/09/2022
11-15-21-25-32-35-37,1,27/11/2015
11-15-21-25-27-35-36,1,06/09/2023
11-15-19-33-35-41-44,1,10/08/2020
11-15-19-24-31-34-35,1,02/08/2019
11-15-18-21-26-28-32,1,07/11/2015
11-15-18-21-22-23-37,1,09/09/2018
11-15-18-19-22-23-29,1,17/01/2017
11-15-16-24-29-30-36,1,21/04/2019
11-15-16-23-25-30-34,1,29/01/2016
11-18-25-31-34-41-42,1,29/06/2021
11-18-24-31-32-40-42,1,18/12/2022
11-18-24-27-29-30-41,1,25/03/2024
11-18-23-26-33-38-41,1,07/09/2022
11-18-23-24-27-31-43,1,23/08/2022
11-18-19-25-29-30-37,1,25/05/2018
11-18-19-22-23-25-35,1,04/12/2018
11-17-23-26-32-35-36,1,10/10/2019
11-17-19-20-33-34-39,1,11/10/2023
11-17-19-20-21-30-32,1,05/08/2017
11-16-30-31-32-38-41,1,01/01/2023
11-16-24-31-34-39-44,1,16/05/2020
11-16-24-27-33-36-37,1,12/05/2024
11-16-23-27-30-31-33,1,18/07/2024
11-16-22-25-29-37-41,1,21/08/2024
11-16-21-22-31-36-38,1,03/08/2023
12-13-19-25-27-28-32,1,29/04/2020
12-13-18-20-22-24-41,1,22/07/2021
12-13-17-19-22-26-30,1,30/12/2016
12-13-15-27-40-42-44,1,17/06/2023
12-13-15-22-32-33-34,1,16/06/2017
11-25-27-28-29-37-40,1,19/09/2022
11-24-30-33-37-39-43,1,10/04/2020
11-24-27-28-30-34-36,1,05/02/2018
11-21-37-38-42-43-44,1,19/10/2020
11-21-31-32-37-40-42,1,31/07/2021
11-21-28-29-32-35-38,1,18/09/2022
11-21-23-33-36-40-43,1,20/09/2023
11-19-31-32-38-39-42,1,03/07/2024
11-19-23-36-37-39-41,1,15/07/2021
11-19-22-30-34-40-43,1,01/07/2022
11-19-21-32-35-40-43,1,21/07/2023
12-15-17-23-32-33-36,1,17/08/2019
12-15-16-17-18-38-41,1,08/08/2022
12-14-27-33-34-41-43,1,09/10/2023
12-14-27-28-29-34-37,1,08/03/2016
12-14-20-22-27-33-36,1,26/09/2016
12-14-20-22-24-25-27,1,06/03/2024
12-14-19-26-30-31-37,1,06/01/2017
12-14-19-20-30-31-32,1,21/09/2016
12-14-18-21-24-27-32,1,17/02/2021
12-14-16-18-29-33-36,1,26/12/2015
12-14-16-18-22-24-32,1,23/11/2019
12-14-15-19-23-29-43,1,17/02/2024
12-13-25-27-33-36-40,1,17/08/2023
12-13-24-29-36-37-41,1,25/04/2020
12-13-22-27-30-32-34,1,05/03/2019
12-13-22-23-28-30-33,1,11/06/2016
12-17-20-22-30-33-34,1,13/04/2017
12-17-19-25-37-42-43,1,30/05/2023
12-16-29-30-34-39-40,1,27/10/2022
12-16-19-26-28-29-36,1,17/11/2018
12-16-18-24-29-32-33,1,04/06/2019
12-16-18-19-31-32-33,1,03/03/2023
12-16-17-22-28-41-43,1,19/10/2021
12-16-17-22-24-35-42,1,05/02/2023
12-16-17-19-29-35-36,1,10/07/2016
12-15-30-31-32-33-34,1,18/03/2019
12-15-25-28-35-36-39,1,11/12/2021
12-15-25-28-31-33-38,1,12/08/2023
12-15-21-22-40-41-43,1,01/11/2022
12-15-19-28-37-38-39,1,31/03/2022
12-15-18-30-33-42-43,1,15/08/2020
12-15-18-19-28-38-39,1,26/02/2023
12-21-22-23-30-32-35,1,09/07/2019
12-20-21-23-29-35-40,1,27/09/2024
12-20-21-22-30-33-43,1,20/08/2021
12-19-22-24-30-31-33,1,12/11/2016
12-18-25-26-28-35-36,1,05/08/2018
12-18-23-32-33-34-41,1,04/12/2022
12-18-23-26-29-36-43,1,04/11/2020
12-18-23-24-28-29-30,1,26/08/2015
12-18-22-28-29-40-44,1,10/09/2022
12-18-21-26-27-31-40,1,25/08/2020
12-18-20-21-27-30-37,1,11/05/2018
12-18-19-23-24-25-32,1,24/07/2019
12-18-19-22-28-29-33,1,13/09/2019
12-17-25-34-39-40-44,1,01/03/2023
12-17-24-25-29-34-35,1,25/10/2016
12-17-22-24-29-33-34,1,04/09/2016
13-15-16-21-26-30-36,1,03/10/2018
13-15-16-21-23-33-35,1,28/09/2019
13-15-16-17-20-29-34,1,23/04/2022
13-14-29-31-40-41-44,1,25/12/2023
13-14-22-27-29-30-41,1,01/08/2022
13-14-20-24-26-31-36,1,24/02/2022
13-14-16-19-26-30-36,1,06/09/2018
13-14-15-29-32-33-35,1,27/02/2016
13-14-15-20-26-29-39,1,02/09/2021
13-14-15-20-21-22-23,1,04/04/2022
12-30-32-36-41-42-44,1,06/10/2020
12-27-30-31-38-41-44,1,02/10/2020
12-23-26-27-30-32-33,1,10/11/2016
12-23-24-29-32-34-41,1,11/05/2024
12-22-25-26-31-33-36,1,08/09/2017
12-21-23-32-36-37-39,1,17/04/2022
13-16-17-21-35-37-44,1,12/07/2024
13-16-17-18-19-31-32,1,03/01/2019
13-15-27-30-42-43-44,1,23/10/2020
13-15-23-26-31-34-35,1,11/08/2017
13-15-22-24-28-30-31,1,31/01/2018
13-15-22-23-28-29-34,1,19/03/2020
13-15-21-34-35-41-42,1,11/12/2020
13-15-21-24-27-35-37,1,05/12/2018
13-15-20-21-23-31-37,1,16/08/2017
13-15-19-31-33-35-36,1,05/06/2017
13-15-19-27-28-32-34,1,23/11/2018
13-15-19-21-24-27-31,1,18/06/2022
13-15-19-20-34-35-39,1,21/02/2023
13-15-18-24-27-28-35,1,29/10/2015
13-15-17-24-26-29-42,1,11/06/2020
13-15-17-19-21-22-33,1,10/05/2022
13-17-22-25-28-29-31,1,24/11/2017
13-17-21-23-25-35-36,1,01/04/2019
13-17-21-22-24-27-31,1,09/01/2020
13-17-21-22-23-24-41,1,08/12/2022
13-17-19-33-36-41-42,1,26/02/2022
13-17-19-23-35-38-41,1,05/10/2020
13-17-19-23-26-32-35,1,12/02/2018
13-17-18-30-32-37-40,1,05/11/2023
13-17-18-28-29-30-37,1,22/08/2018
13-17-18-22-25-40-42,1,15/09/2021
13-16-27-32-34-37-43,1,08/10/2022
13-16-23-24-34-39-43,1,11/09/2023
13-16-22-24-31-37-44,1,08/10/2020
13-16-19-22-29-36-43,1,25/06/2024
13-16-18-27-33-35-38,1,30/11/2020
13-16-18-24-29-32-34,1,14/08/2023
13-21-22-23-26-27-32,1,30/07/2024
13-20-22-25-30-32-40,1,22/03/2021
13-20-22-25-29-33-36,1,30/01/2023
13-20-21-23-26-35-41,1,13/08/2021
13-19-22-24-30-35-37,1,04/04/2019
13-18-25-26-28-29-37,1,07/03/2016
13-18-22-25-32-43-44,1,06/07/2024
13-18-22-24-33-35-36,1,22/08/2019
13-18-21-24-30-33-34,1,24/05/2016
13-18-21-22-27-37-43,1,12/11/2020
13-18-20-24-29-36-37,1,06/11/2017
13-18-20-21-22-28-37,1,15/04/2021
13-17-25-33-34-38-43,1,12/10/2024
13-17-23-27-28-34-35,1,17/11/2015
13-17-23-26-29-35-38,1,09/05/2024
13-17-22-26-39-41-42,1,25/05/2024
14-16-18-19-36-38-44,1,18/07/2023
14-16-17-18-21-42-43,1,31/07/2020
14-15-33-35-38-41-42,1,13/03/2021
14-15-23-29-31-35-43,1,31/03/2021
14-15-22-36-37-42-44,1,16/06/2022
14-15-20-29-30-32-44,1,22/04/2020
14-15-20-23-26-28-31,1,10/10/2015
14-15-18-21-27-28-29,1,02/10/2023
14-15-17-23-29-31-33,1,15/08/2017
14-15-16-26-27-28-32,1,19/10/2019
14-15-16-20-24-25-28,1,15/07/2019
14-15-16-17-19-21-29,1,15/06/2017
13-26-30-34-35-42-43,1,13/01/2022
13-23-30-36-37-38-39,1,12/04/2023
13-21-23-27-28-35-37,1,10/09/2018
13-21-22-28-29-30-33,1,18/09/2019
14-18-19-26-28-32-33,1,17/08/2022
14-17-23-33-35-42-43,1,23/09/2023
14-17-22-26-30-32-37,1,12/06/2019
14-17-21-28-33-34-37,1,06/04/2018
14-17-21-22-24-27-34,1,15/03/2021
14-16-27-40-42-43-44,1,30/09/2022
14-16-24-27-32-36-42,1,30/06/2022
14-16-23-24-26-30-40,1,31/03/2024
14-16-21-25-40-41-43,1,08/09/2021
14-16-21-25-28-31-37,1,26/12/2016
14-16-20-24-29-30-32,1,25/03/2018
14-16-20-22-23-24-34,1,27/08/2016
14-16-19-25-29-32-37,1,31/08/2015
14-16-19-23-34-35-41,1,26/07/2023
14-16-18-21-32-35-39,1,25/08/2022
14-16-18-21-26-31-32,1,20/03/2016
15-16-24-25-31-41-42,1,28/02/2022
15-16-20-32-33-38-42,1,18/08/2021
15-16-19-20-21-22-37,1,22/05/2016
14-25-26-27-28-32-37,1,04/10/2018
14-24-26-29-36-38-42,1,06/11/2023
14-22-23-27-28-32-42,1,13/09/2020
14-21-28-29-31-35-36,1,06/04/2024
14-21-25-32-35-36-37,1,20/04/2024
14-20-27-28-33-34-37,1,12/01/2017
14-20-22-24-27-36-37,1,18/05/2016
14-20-21-27-37-41-43,1,10/10/2022
14-20-21-24-33-36-37,1,15/04/2017
14-19-30-35-37-38-43,1,11/02/2023
14-19-22-34-38-39-40,1,19/08/2020
14-19-21-25-30-39-42,1,25/10/2020
14-18-28-31-32-33-41,1,15/06/2020
15-19-21-25-26-37-41,1,20/07/2020
15-19-21-22-24-32-37,1,03/09/2017
15-18-26-29-32-33-35,1,25/03/2016
15-18-24-25-29-39-42,1,11/02/2021
15-18-21-23-26-36-44,1,18/05/2022
15-18-20-26-31-43-44,1,19/06/2024
15-18-19-26-27-38-43,1,13/05/2021
15-18-19-21-28-32-39,1,17/12/2021
15-17-24-32-34-41-43,1,21/09/2020
15-17-22-30-32-42-44,1,17/08/2020
15-17-20-23-28-35-36,1,26/07/2021
15-17-19-21-24-25-43,1,10/12/2023
15-17-19-20-26-31-32,1,23/08/2024
15-17-18-28-29-30-40,1,24/05/2023
15-17-18-24-26-30-37,1,22/07/2022
15-16-28-31-35-37-43,1,18/04/2024
16-17-25-27-34-36-43,1,29/01/2023
16-17-21-24-28-29-33,1,24/10/2015
16-17-19-22-23-32-33,1,16/01/2023
15-24-25-31-33-37-44,1,09/04/2020
15-23-26-34-41-43-44,1,14/12/2020
15-23-24-25-27-33-34,1,20/01/2018
15-22-24-25-31-35-36,1,07/04/2017
15-21-31-34-37-41-42,1,21/04/2022
15-21-23-27-28-29-35,1,06/10/2017
15-21-22-27-33-34-36,1,18/08/2018
15-20-30-34-37-40-41,1,28/01/2021
15-20-24-27-29-33-35,1,31/07/2019
15-20-21-25-39-40-41,1,03/02/2023
15-19-24-26-33-37-44,1,21/08/2020
15-19-22-26-29-30-37,1,22/05/2021
15-19-21-34-36-39-42,1,22/09/2023
16-23-28-35-37-39-42,1,19/02/2024
16-23-26-30-33-40-41,1,17/06/2020
16-22-33-34-35-39-40,1,19/07/2020
16-22-31-32-35-40-41,1,27/05/2022
16-22-30-40-42-43-44,1,17/09/2024
16-22-28-30-34-36-40,1,23/12/2021
16-22-23-27-28-29-44,1,08/03/2023
16-22-23-24-40-42-43,1,16/10/2023
16-20-24-26-34-40-42,1,08/01/2023
16-20-22-23-25-34-37,1,04/06/2023
16-20-21-24-40-41-42,1,29/05/2023
16-19-23-24-39-41-42,1,02/11/2023
16-19-20-25-28-30-31,1,22/12/2017
16-18-26-27-31-32-35,1,11/03/2016
16-18-21-27-28-32-33,1,05/05/2017
16-18-20-25-26-30-36,1,07/11/2017
17-22-23-30-32-39-43,1,10/11/2021
17-22-23-24-32-34-37,1,21/06/2016
17-20-30-32-34-35-41,1,03/03/2024
17-20-23-25-26-33-34,1,31/05/2020
17-19-31-32-37-39-43,1,17/05/2023
17-19-26-32-33-41-43,1,27/03/2021
17-19-26-27-31-35-44,1,24/05/2022
17-19-24-26-33-36-40,1,30/10/2023
17-19-22-23-30-31-42,1,29/07/2024
17-19-21-27-32-33-39,1,10/08/2024
17-19-20-28-32-33-35,1,23/07/2016
17-18-27-28-29-31-33,1,23/04/2019
17-18-21-25-31-34-36,1,08/06/2016
17-18-20-21-33-37-40,1,17/03/2023
17-18-19-21-29-31-37,1,23/03/2024
16-25-26-27-30-40-43,1,14/07/2020
18-23-28-29-30-42-43,1,24/09/2022
18-23-24-25-29-34-36,1,24/11/2015
18-22-24-25-35-37-42,1,18/04/2020
18-21-27-28-31-35-36,1,04/03/2018
18-21-25-38-39-41-44,1,18/12/2023
18-20-23-26-29-34-43,1,24/05/2021
18-20-23-24-32-34-42,1,14/03/2023
18-20-21-26-27-31-43,1,30/04/2023
18-20-21-24-33-34-36,1,06/12/2019
18-19-25-28-30-33-34,1,13/08/2018
18-19-22-31-34-41-42,1,21/05/2021
18-19-22-24-25-28-36,1,19/09/2016
18-19-20-28-33-37-43,1,04/07/2021
17-30-34-35-39-42-43,1,27/02/2021
17-26-27-30-31-35-38,1,10/06/2021
17-24-26-31-33-36-41,1,26/09/2022
2-10-11-13-31-34-37,1,05/05/2016
2-10-11-13-15-39-40,1,03/08/2024
2-10-11-12-15-24-39,1,10/03/2023
2-10-11-12-15-20-35,1,18/08/2019
19-24-27-30-31-41-42,1,18/05/2020
19-22-31-33-36-37-44,1,04/05/2021
19-22-23-34-39-40-41,1,23/06/2020
19-21-24-32-34-38-42,1,30/12/2020
19-21-22-30-33-34-35,1,15/10/2018
19-20-24-31-32-37-44,1,09/12/2023
19-20-21-26-32-34-41,1,16/10/2022
18-29-30-32-37-38-43,1,27/08/2023
18-27-30-38-39-40-41,1,06/07/2021
18-26-34-38-40-42-44,1,04/09/2023
18-26-29-30-37-38-39,1,19/01/2023
18-25-27-30-31-32-34,1,14/01/2020
2-10-14-29-33-35-44,1,22/06/2021
2-10-14-26-41-43-44,1,20/09/2024
2-10-14-24-26-31-33,1,04/01/2019
2-10-14-18-23-30-31,1,01/01/2020
2-10-14-16-26-28-33,1,17/08/2018
2-10-13-23-28-32-37,1,02/02/2018
2-10-13-14-24-26-28,1,10/08/2019
2-10-12-16-25-31-35,1,11/12/2023
2-10-12-16-17-23-32,1,11/10/2016
2-10-12-14-26-29-36,1,26/04/2024
2-10-12-14-18-21-36,1,13/02/2016
2-10-11-22-24-26-31,1,06/05/2018
2-10-11-19-30-35-36,1,12/06/2023
2-10-11-19-30-33-37,1,04/09/2017
2-10-11-19-21-24-36,1,27/04/2017
2-10-11-16-25-32-34,1,30/11/2023
2-11-12-29-34-35-38,1,16/11/2022
2-11-12-26-28-29-34,1,30/09/2016
2-11-12-18-30-33-35,1,30/11/2019
2-11-12-18-20-25-36,1,16/07/2019
2-11-12-18-19-26-32,1,05/08/2023
2-11-12-14-17-19-35,1,14/03/2024
2-10-26-28-29-35-41,1,20/06/2022
2-10-22-30-32-38-44,1,24/10/2023
2-10-22-23-29-35-40,1,21/06/2021
2-10-21-26-33-34-35,1,20/03/2019
2-10-20-21-23-29-31,1,11/02/2020
2-10-16-25-29-30-34,1,19/04/2017
2-10-16-17-18-27-33,1,27/04/2019
2-10-15-18-21-27-40,1,21/05/2023
2-10-15-17-27-31-32,1,28/01/2016
2-10-15-17-18-38-44,1,25/01/2021
2-11-22-23-33-34-36,1,07/10/2021
2-11-19-20-21-28-36,1,25/12/2019
2-11-18-22-29-35-38,1,01/04/2023
2-11-18-19-20-23-34,1,25/09/2018
2-11-17-24-35-38-44,1,26/12/2021
2-11-16-22-24-31-36,1,14/04/2016
2-11-16-17-20-36-42,1,14/10/2024
2-11-15-17-23-24-44,1,03/01/2022
2-11-15-17-21-29-36,1,16/01/2019
2-11-14-23-26-27-34,1,30/12/2022
2-11-14-19-23-36-39,1,15/03/2024
2-11-13-23-25-30-34,1,05/11/2019
2-11-13-18-27-31-32,1,16/07/2016
2-11-13-16-21-25-42,1,06/07/2023
2-11-13-15-29-32-33,1,21/09/2019
2-11-13-15-18-23-24,1,13/09/2023
2-12-19-20-23-31-32,1,27/07/2017
2-12-18-25-28-36-44,1,27/12/2020
2-12-17-20-26-29-35,1,28/05/2019
2-12-17-18-22-38-42,1,28/11/2021
2-12-17-18-21-34-41,1,23/09/2022
2-12-17-18-20-24-43,1,29/06/2022
2-12-16-23-26-32-34,1,09/04/2019
2-12-16-18-20-31-32,1,25/02/2023
2-12-16-17-24-29-31,1,13/11/2019
2-12-15-17-27-29-31,1,06/06/2023
2-12-14-18-19-20-31,1,08/10/2016
2-12-14-17-18-21-25,1,22/01/2016
2-12-14-16-20-23-36,1,09/07/2016
2-12-13-18-21-27-29,1,12/04/2016
2-12-13-14-17-22-43,1,04/10/2021
2-11-26-27-29-40-42,1,08/12/2021
2-13-20-30-36-38-41,1,07/02/2023
2-13-20-27-31-34-37,1,01/01/2018
2-13-18-24-29-35-36,1,27/08/2019
2-13-17-22-26-40-44,1,30/08/2023
2-13-17-22-23-34-37,1,13/11/2018
2-13-14-24-28-34-36,1,27/05/2018
2-13-14-15-21-24-29,1,04/03/2016
2-12-23-26-28-34-36,1,18/01/2020
2-12-23-24-27-29-41,1,11/08/2022
2-12-20-30-32-33-35,1,13/06/2017
2-12-20-26-29-30-31,1,16/07/2018
2-12-19-30-31-33-34,1,10/02/2016
2-12-19-23-29-34-35,1,19/02/2017
2-12-19-23-24-29-35,1,16/06/2024
2-12-19-20-38-39-44,1,05/03/2024
2-12-19-20-28-30-35,1,27/12/2018
2-15-16-17-18-21-31,1,19/06/2016
2-14-34-38-40-41-42,1,14/08/2022
2-14-23-30-35-36-41,1,23/11/2023
2-14-23-24-29-30-41,1,03/04/2023
2-14-21-28-31-32-38,1,24/11/2020
2-14-21-26-28-34-37,1,24/01/2021
2-14-21-22-23-31-37,1,08/02/2023
2-14-17-23-28-35-36,1,11/11/2019
2-14-17-19-22-28-29,1,18/10/2017
2-14-16-22-28-33-34,1,30/12/2017
2-14-16-18-23-25-29,1,24/02/2016
2-14-15-26-28-35-37,1,28/03/2021
2-14-15-19-28-32-35,1,21/07/2019
2-13-26-29-30-34-37,1,21/07/2024
2-13-22-30-32-37-38,1,30/11/2022
2-13-22-23-26-27-32,1,06/02/2016
2-16-26-28-33-34-36,1,08/05/2018
2-16-25-36-39-40-43,1,24/04/2022
2-16-23-29-32-42-44,1,03/04/2021
2-16-23-26-29-31-32,1,12/08/2022
2-16-21-22-27-29-39,1,30/06/2020
2-16-20-26-27-35-37,1,26/05/2024
2-16-19-25-31-33-36,1,25/01/2018
2-16-19-21-23-31-40,1,22/07/2024
2-16-18-22-24-29-35,1,03/02/2016
2-16-17-20-24-29-37,1,29/04/2019
2-15-24-26-31-38-42,1,16/04/2022
2-15-20-22-34-36-38,1,29/05/2020
2-15-18-30-32-33-37,1,05/03/2021
2-15-18-20-21-27-31,1,01/05/2019
2-15-17-18-28-32-38,1,05/07/2022
2-15-16-23-24-25-35,1,10/07/2023
2-19-25-30-31-37-41,1,05/03/2022
2-19-22-26-30-31-36,1,14/08/2017
2-19-20-29-31-34-35,1,28/06/2020
2-19-20-22-23-26-33,1,16/11/2017
2-18-27-29-33-36-37,1,11/09/2016
2-18-25-26-33-35-38,1,11/11/2023
2-18-24-27-32-34-37,1,05/09/2018
2-18-22-26-29-30-32,1,03/07/2016
2-18-20-25-26-27-36,1,31/10/2017
2-18-20-23-29-34-37,1,04/08/2022
2-17-25-26-29-33-36,1,23/06/2023
2-17-23-30-31-34-41,1,20/06/2024
2-17-22-23-27-30-32,1,19/12/2015
2-17-20-24-26-32-40,1,06/02/2024
2-17-19-21-30-36-37,1,15/05/2017
2-17-19-21-23-30-36,1,26/01/2021
2-3-11-12-15-32-44,1,02/11/2022
2-3-10-28-32-34-36,1,29/08/2019
2-3-10-20-24-28-34,1,29/02/2020
2-3-10-19-27-36-37,1,19/04/2019
2-3-10-13-14-36-38,1,21/12/2022
2-29-33-37-38-39-40,1,04/01/2021
2-25-30-40-41-43-44,1,12/12/2023
2-25-30-31-33-34-40,1,08/12/2023
2-23-26-34-39-40-43,1,15/07/2024
2-23-26-27-33-36-37,1,03/06/2016
2-23-24-25-33-41-42,1,26/01/2022
2-22-27-31-37-39-40,1,16/08/2020
2-22-25-29-33-35-36,1,16/12/2015
2-21-26-30-34-36-37,1,30/01/2019
2-21-22-25-27-32-42,1,29/03/2023
2-20-22-23-27-28-35,1,08/12/2018
2-3-15-22-25-32-42,1,24/06/2023
2-3-15-18-21-32-34,1,07/02/2024
2-3-15-17-18-24-25,1,02/02/2016
2-3-14-20-23-26-28,1,02/07/2019
2-3-14-19-27-30-44,1,16/03/2023
2-3-14-19-20-30-32,1,13/03/2020
2-3-13-19-24-33-43,1,30/08/2021
2-3-13-14-31-36-43,1,16/10/2021
2-3-13-14-15-16-28,1,09/07/2020
2-3-12-25-27-30-33,1,22/09/2018
2-3-12-20-24-28-33,1,02/12/2016
2-3-12-18-19-22-28,1,06/03/2019
2-3-11-28-29-37-40,1,19/07/2022
2-3-11-23-37-39-43,1,03/07/2021
2-3-11-14-32-43-44,1,23/11/2020
2-3-11-14-25-32-35,1,21/03/2021
2-3-4-7-11-19-33,1,29/09/2018
2-3-4-6-19-30-41,1,11/04/2023
2-3-4-5-7-17-20,1,10/09/2015
2-3-4-5-16-26-32,1,11/12/2019
2-3-4-19-23-27-36,1,13/02/2020
2-3-4-14-16-19-42,1,02/07/2022
2-3-4-13-23-26-29,1,04/02/2018
2-3-4-13-19-31-34,1,21/05/2019
2-3-4-11-21-31-37,1,23/12/2020
2-3-4-11-16-33-34,1,15/08/2018
2-3-4-11-14-24-27,1,03/09/2015
2-3-4-11-13-21-24,1,02/01/2020
2-3-21-23-24-29-39,1,27/02/2023
2-3-19-22-26-31-34,1,25/04/2016
2-3-18-27-29-37-39,1,01/08/2021
2-3-18-26-33-34-42,1,12/03/2024
2-3-6-12-21-28-34,1,01/08/2017
2-3-6-10-18-32-34,1,21/10/2017
2-3-6-10-12-18-21,1,28/03/2017
2-3-5-9-24-27-37,1,07/03/2019
2-3-5-6-35-37-38,1,14/09/2022
2-3-5-6-25-28-37,1,29/08/2015
2-3-5-26-30-32-37,1,13/11/2017
2-3-5-22-26-29-36,1,29/11/2016
2-3-5-17-26-27-29,1,13/10/2019
2-3-5-16-20-22-34,1,31/08/2018
2-3-5-16-18-27-40,1,26/05/2021
2-3-5-14-19-27-29,1,28/07/2020
2-3-5-12-16-17-23,1,10/08/2018
2-3-5-12-14-19-27,1,29/07/2016
2-3-5-10-22-26-33,1,19/03/2022
