Combination,Count,Dates
5-12-20-21-25-39,1,25/12/2023
5-12-14-32-38-42,1,24/08/2020
5-12-13-14-24-45,1,17/10/2022
5-11-24-29-32-42,1,12/04/2021
5-11-18-25-30-45,1,16/03/2009
5-22-28-34-38-44,1,12/06/2017
5-21-26-31-32-41,1,02/08/2010
5-20-23-26-27-40,1,24/08/2009
5-20-22-35-40-43,1,01/12/2008
5-20-22-23-40-44,1,14/12/2020
5-19-29-35-43-45,1,25/12/2006
5-18-36-38-41-42,1,07/07/2014
5-18-34-36-43-44,1,30/07/2007
5-17-21-27-30-34,1,18/07/2011
5-17-18-21-41-43,1,11/11/2019
5-16-21-22-27-31,1,18/03/2013
5-16-20-21-29-43,1,16/01/2017
5-16-19-24-28-32,1,16/08/2010
5-15-24-26-42-45,1,01/08/2016
5-15-20-26-31-42,1,12/03/2012
5-15-18-25-26-40,1,21/09/2015
5-7-18-23-43-44,1,01/10/2012
5-7-17-24-27-34,1,27/07/2009
5-7-15-17-25-34,1,18/05/2009
5-7-13-24-32-35,1,17/07/2023
5-7-11-25-34-36,1,03/09/2007
5-6-8-20-33-44,1,30/03/2009
5-6-21-27-34-39,1,22/02/2010
5-6-19-25-36-44,1,30/08/2010
5-6-16-27-29-39,1,16/02/2015
5-6-15-16-21-45,1,22/02/2021
5-6-14-27-30-40,1,27/06/2011
5-6-12-23-36-42,1,12/01/2009
5-6-11-25-34-39,1,29/09/2008
5-6-11-17-28-33,1,03/09/2018
5-6-10-14-33-37,1,04/11/2019
5-26-31-35-41-42,1,13/05/2013
5-9-12-23-31-35,1,07/08/2023
5-9-12-19-27-29,1,28/08/2023
5-8-32-33-39-40,1,04/09/2023
5-8-28-40-41-44,1,09/09/2013
5-8-19-24-27-28,1,17/10/2011
5-8-18-27-37-43,1,13/04/2015
5-8-17-21-23-24,1,30/04/2018
5-8-15-23-27-35,1,18/04/2011
5-8-13-17-25-38,1,31/08/2009
5-8-12-21-26-44,1,12/09/2016
5-8-11-20-39-42,1,30/01/2023
5-7-28-33-43-45,1,29/02/2016
5-7-25-30-32-39,1,12/09/2022
5-7-22-28-37-39,1,05/10/2020
5-7-18-34-36-37,1,25/05/2015
5-7-18-32-34-36,1,30/12/2019
6-11-14-32-34-43,1,07/07/2008
6-11-14-23-29-33,1,25/06/2007
6-11-14-17-18-25,1,01/05/2017
6-10-25-31-42-43,1,02/01/2023
6-10-23-29-40-41,1,15/08/2011
6-10-16-26-36-39,1,27/02/2023
6-10-15-29-35-37,1,10/04/2017
6-10-13-22-32-43,1,22/03/2010
6-10-13-21-27-35,1,03/07/2006
6-10-12-14-17-40,1,10/05/2021
5-9-23-32-35-36,1,24/10/2011
5-9-22-24-32-39,1,04/08/2008
5-9-16-22-36-39,1,24/04/2023
5-9-15-17-20-24,1,12/07/2021
5-9-13-31-38-42,1,30/11/2020
5-9-13-16-18-40,1,07/10/2013
6-14-16-27-31-34,1,21/12/2015
6-14-15-19-23-39,1,20/03/2017
6-13-21-26-28-31,1,17/01/2011
6-13-19-31-42-43,1,21/04/2014
6-13-14-19-33-38,1,13/03/2017
6-12-35-37-38-44,1,14/04/2008
6-12-24-31-33-39,1,30/09/2013
6-12-19-20-28-39,1,30/09/2019
6-12-18-24-34-41,1,28/05/2012
6-12-18-20-22-30,1,10/07/2006
6-12-17-34-35-43,1,16/05/2022
6-12-14-20-31-43,1,21/07/2008
6-12-13-28-33-37,1,26/06/2023
6-11-21-24-35-40,1,15/07/2019
6-11-17-40-41-44,1,13/02/2023
6-11-15-19-29-31,1,31/05/2021
6-22-26-31-38-42,1,04/02/2019
6-22-23-32-43-45,1,02/09/2019
6-21-27-30-34-35,1,26/05/2014
6-21-22-24-39-42,1,24/07/2023
6-20-30-32-42-45,1,29/06/2015
6-20-26-30-37-45,1,10/09/2012
6-19-26-31-37-45,1,17/08/2009
6-17-20-33-38-44,1,22/05/2017
6-17-20-25-26-28,1,23/05/2016
6-17-19-24-35-41,1,06/07/2009
6-16-27-33-38-39,1,29/05/2023
6-16-24-40-41-45,1,26/05/2008
6-16-17-19-23-40,1,20/12/2021
6-15-18-24-26-44,1,10/11/2008
6-14-31-41-42-45,1,18/01/2016
6-14-18-31-40-43,1,02/10/2023
6-7-8-21-37-45,1,15/01/2024
6-7-8-12-24-40,1,19/06/2023
6-7-24-27-36-40,1,11/07/2016
6-7-22-30-31-33,1,07/11/2011
6-7-20-31-32-42,1,08/11/2010
6-7-19-28-31-35,1,02/02/2015
6-7-13-15-27-33,1,28/06/2021
6-7-11-32-40-42,1,19/01/2015
6-7-11-31-35-45,1,02/03/2015
6-7-11-13-17-40,1,26/04/2021
6-7-10-19-31-37,1,22/10/2007
6-29-32-35-41-44,1,07/08/2017
6-26-29-37-39-40,1,01/05/2023
6-25-27-38-42-43,1,26/08/2013
6-23-28-35-39-41,1,11/05/2020
6-23-26-30-32-43,1,29/04/2013
7-10-30-33-34-36,1,19/01/2009
7-10-26-29-39-45,1,24/06/2013
7-10-21-33-35-42,1,26/12/2022
7-10-17-28-32-40,1,03/08/2009
7-10-13-19-20-22,1,09/03/2020
7-10-11-26-34-44,1,09/08/2010
6-9-19-21-27-43,1,08/03/2021
6-9-12-32-36-39,1,16/01/2023
6-9-12-20-41-43,1,09/03/2009
6-9-11-13-18-24,1,05/03/2018
6-9-10-16-17-22,1,26/09/2022
6-8-9-20-33-41,1,06/02/2023
6-8-34-37-39-45,1,13/05/2024
6-8-18-21-24-42,1,22/03/2021
6-8-17-25-30-38,1,01/08/2011
6-8-13-23-32-43,1,03/10/2022
7-15-19-22-34-44,1,05/07/2021
7-15-16-30-31-43,1,04/02/2013
7-14-16-28-32-42,1,02/12/2019
7-14-16-21-41-43,1,20/03/2023
7-14-16-19-33-39,1,24/12/2018
7-13-32-36-41-45,1,15/04/2013
7-13-29-35-36-40,1,17/12/2012
7-13-23-34-36-38,1,11/09/2006
7-13-22-26-39-45,1,25/09/2006
7-12-31-33-36-37,1,15/05/2023
7-12-18-31-37-38,1,16/01/2012
7-12-17-26-29-36,1,02/10/2017
7-11-21-28-29-31,1,23/04/2012
7-11-19-20-34-39,1,18/10/2021
7-11-14-20-39-42,1,07/03/2011
7-11-13-25-35-41,1,15/10/2007
7-23-24-36-42-43,1,28/06/2010
7-22-36-40-42-44,1,03/12/2018
7-21-23-26-32-37,1,07/11/2016
7-20-26-28-34-40,1,03/02/2020
7-20-21-28-34-38,1,25/01/2010
7-19-31-37-41-42,1,20/01/2014
7-18-25-27-35-38,1,07/08/2006
7-18-23-29-36-41,1,03/07/2023
7-17-26-27-30-36,1,08/05/2006
7-17-25-31-33-40,1,12/12/2016
7-16-28-30-31-34,1,18/11/2013
7-15-25-28-29-30,1,13/08/2007
7-15-24-27-29-40,1,16/11/2009
7-15-21-30-34-40,1,20/09/2010
7-15-20-36-41-42,1,09/08/2021
7-15-20-29-38-43,1,05/01/2015
8-10-24-26-43-45,1,12/11/2012
8-10-18-33-39-45,1,25/09/2017
8-10-11-21-34-39,1,21/05/2018
8-10-11-13-20-23,1,09/12/2019
7-9-20-27-37-38,1,28/11/2022
7-9-15-20-24-39,1,06/03/2023
7-9-14-18-35-37,1,19/02/2018
7-9-11-15-21-45,1,20/04/2009
7-8-9-19-20-22,1,09/10/2006
7-8-9-18-20-43,1,14/06/2010
7-8-9-14-31-39,1,26/01/2009
7-8-28-32-36-41,1,07/11/2022
7-8-17-26-39-41,1,22/08/2022
7-8-13-16-24-37,1,04/09/2017
7-24-37-39-42-44,1,18/02/2013
7-24-34-35-36-42,1,06/02/2017
8-14-16-24-30-36,1,08/05/2023
8-13-30-32-40-45,1,22/08/2011
8-13-25-35-39-44,1,19/04/2010
8-13-19-28-29-43,1,18/01/2010
8-13-14-17-25-28,1,25/01/2016
8-13-14-15-30-37,1,08/10/2012
8-12-29-31-32-38,1,18/09/2006
8-12-18-29-33-40,1,31/03/2014
8-12-15-18-28-45,1,09/01/2023
8-11-26-29-35-40,1,30/07/2018
8-11-25-26-30-42,1,08/11/2021
8-11-21-26-40-41,1,17/03/2014
8-11-14-18-37-43,1,14/01/2019
8-11-12-21-36-38,1,13/11/2017
8-11-12-14-19-38,1,23/11/2009
8-10-31-36-39-42,1,29/07/2013
8-21-23-36-38-45,1,16/08/2021
8-20-28-29-35-43,1,25/04/2016
8-19-28-39-42-45,1,18/11/2019
8-18-33-38-39-44,1,07/12/2009
8-18-20-28-42-43,1,11/09/2023
8-17-22-34-40-42,1,13/01/2020
8-17-22-30-32-39,1,01/06/2015
8-17-19-22-39-42,1,28/11/2011
8-16-32-35-39-42,1,27/07/2015
8-16-19-26-36-40,1,01/08/2022
8-16-17-24-36-40,1,25/05/2020
8-15-16-19-23-24,1,19/11/2018
8-14-27-29-36-38,1,20/11/2017
8-14-18-19-35-43,1,03/04/2023
8-14-17-33-38-39,1,07/05/2018
8-14-17-20-33-37,1,30/05/2016
8-9-20-23-44-45,1,19/03/2012
8-9-17-30-32-33,1,28/09/2015
8-9-16-21-22-25,1,28/01/2013
8-9-16-20-25-27,1,27/08/2012
8-9-14-28-29-34,1,02/03/2020
8-9-14-15-31-32,1,12/02/2007
8-9-13-14-27-31,1,31/01/2011
8-9-10-29-39-40,1,09/01/2012
8-9-10-23-34-42,1,03/07/2017
8-9-10-21-22-27,1,10/12/2012
8-9-10-20-34-35,1,14/08/2017
8-30-33-35-36-42,1,05/02/2024
8-28-32-37-38-39,1,31/10/2016
8-28-29-33-40-42,1,05/11/2018
8-26-28-34-35-38,1,12/11/2007
8-22-23-26-39-40,1,11/07/2022
9-13-16-21-39-43,1,28/02/2011
9-13-14-20-26-34,1,03/12/2012
9-12-26-29-30-40,1,09/05/2016
9-12-22-26-30-38,1,28/02/2022
9-11-22-25-26-37,1,23/01/2017
9-11-21-31-39-40,1,02/11/2009
9-11-20-30-35-40,1,19/12/2022
9-11-17-18-23-30,1,18/02/2019
9-11-16-18-34-41,1,14/09/2009
9-11-14-18-26-33,1,31/12/2012
9-11-13-19-23-35,1,08/10/2018
9-11-13-15-24-35,1,24/08/2015
9-10-19-30-41-45,1,01/06/2020
9-10-16-22-41-44,1,12/09/2011
8-9-28-39-42-43,1,07/01/2019
8-9-23-32-33-44,1,27/10/2014
1-13-16-33-40-43,1,22/12/2008
9-22-26-28-31-34,1,24/04/2017
9-22-23-32-36-40,1,24/06/2019
9-21-23-29-36-40,1,06/09/2010
9-19-36-38-42-45,1,04/12/2006
9-18-33-34-35-45,1,06/11/2006
9-18-21-22-39-42,1,30/12/2013
9-18-20-22-33-42,1,26/02/2024
9-17-31-32-35-42,1,24/09/2012
9-17-21-32-37-41,1,01/04/2013
9-17-20-24-40-43,1,05/04/2010
9-16-20-23-25-32,1,18/06/2018
9-16-17-23-25-30,1,15/02/2016
9-15-33-35-39-40,1,30/04/2007
9-15-25-26-28-35,1,05/09/2022
9-15-23-25-28-44,1,05/12/2022
1-2-10-17-43-44,1,20/08/2018
1-18-20-21-26-36,1,30/05/2022
1-17-24-27-34-43,1,09/03/2015
1-16-27-33-39-44,1,08/07/2019
1-16-23-24-31-43,1,14/09/2020
1-16-21-24-44-45,1,15/03/2021
1-16-19-23-40-43,1,25/04/2022
1-15-16-20-32-39,1,23/12/2019
1-14-23-28-34-44,1,23/06/2008
1-14-21-33-41-44,1,11/02/2019
1-13-25-29-30-41,1,31/10/2011
1-13-24-38-41-42,1,15/04/2019
1-13-21-22-38-39,1,27/06/2016
1-13-20-23-28-39,1,24/07/2017
1-13-19-21-27-33,1,18/10/2010
1-13-18-19-39-43,1,12/05/2014
